signal_id,symbol,setup_name,entry_ts,exit_ts,entry_price,stop_price,r_multiple,rank_score,skip_reason,open_slots,open_exposure_usd,open_risk_usd,entry_notional_usd,risk_to_stop_usd
XBI_TwoDayBreakout_D1_156,XBI,TwoDayBreakout_D1,2026-01-15 05:00:00+00:00,2026-01-20 05:00:00+00:00,126.785,121.6,-1.0,0.26605,no_slot,3,262.465,8.555,126.785,5.185
XLV_PrevDayBreakout_D1_156,XLV,PrevDayBreakout_D1,2026-01-15 05:00:00+00:00,2026-01-15 05:00:00+00:00,157.425,155.75,-1.0,0.156575,no_slot,3,262.465,8.555,157.425,1.675
IWM_PrevDayBreakout_D1_156,IWM,PrevDayBreakout_D1,2026-01-15 05:00:00+00:00,2026-01-22 05:00:00+00:00,264.07,260.47,2.0,0.01252,no_slot,3,262.465,8.555,264.07,3.6
XLU_PrevDayBreakout_D1_156,XLU,PrevDayBreakout_D1,2026-01-15 05:00:00+00:00,2026-01-22 05:00:00+00:00,43.33,42.42,-0.6758,-0.01175,no_slot,3,262.465,8.555,43.33,0.91
XLP_TwoDayBreakout_D1_156,XLP,TwoDayBreakout_D1,2026-01-15 05:00:00+00:00,2026-01-22 05:00:00+00:00,82.035,79.26,0.0865,-0.294555,no_slot,3,262.465,8.555,82.035,2.775
EEM_PrevDayBreakout_D1_157,EEM,PrevDayBreakout_D1,2026-01-16 05:00:00+00:00,2026-01-20 05:00:00+00:00,57.97,57.45,-1.0,0.39024,no_slot,3,263.365,8.495,57.97,0.52
EEM_TwoDayBreakout_D1_157,EEM,TwoDayBreakout_D1,2026-01-16 05:00:00+00:00,2026-01-20 05:00:00+00:00,57.97,57.38,-1.0,0.28149,no_slot,3,263.365,8.495,57.97,0.59
IEMG_TwoDayBreakout_D1_157,IEMG,TwoDayBreakout_D1,2026-01-16 05:00:00+00:00,2026-01-20 05:00:00+00:00,71.05,70.33,-1.0,0.26715,no_slot,3,263.365,8.495,71.05,0.72
SMH_TwoDayBreakout_D1_157,SMH,TwoDayBreakout_D1,2026-01-16 05:00:00+00:00,2026-01-23 05:00:00+00:00,402.68,383.98,-0.1337,0.25817,no_slot,3,263.365,8.495,402.68,18.7
SMH_PrevDayBreakout_D1_157,SMH,PrevDayBreakout_D1,2026-01-16 05:00:00+00:00,2026-01-23 05:00:00+00:00,402.68,383.98,-0.1337,0.22836,no_slot,3,263.365,8.495,402.68,18.7
KRE_PrevDayBreakout_D1_157,KRE,PrevDayBreakout_D1,2026-01-16 05:00:00+00:00,2026-01-23 05:00:00+00:00,68.15,65.86,-0.2314,0.194045,no_slot,3,263.365,8.495,68.15,2.29
XAR_TwoDayBreakout_D1_157,XAR,TwoDayBreakout_D1,2026-01-16 05:00:00+00:00,2026-01-23 05:00:00+00:00,291.12,278.07,-0.6253,0.135285,no_slot,3,263.365,8.495,291.12,13.05
XLI_TwoDayBreakout_D1_157,XLI,TwoDayBreakout_D1,2026-01-16 05:00:00+00:00,2026-01-23 05:00:00+00:00,166.3,162.805,-0.6009,0.06433,no_slot,3,263.365,8.495,166.3,3.495
IWM_PrevDayBreakout_D1_157,IWM,PrevDayBreakout_D1,2026-01-16 05:00:00+00:00,2026-01-23 05:00:00+00:00,265.8,260.215,-0.1791,0.01543,no_slot,3,263.365,8.495,265.8,5.585
XLU_PrevDayBreakout_D1_157,XLU,PrevDayBreakout_D1,2026-01-16 05:00:00+00:00,2026-01-21 05:00:00+00:00,43.19,42.78,-1.0,-0.01175,no_slot,3,263.365,8.495,43.19,0.41
XLP_TwoDayBreakout_D1_157,XLP,TwoDayBreakout_D1,2026-01-16 05:00:00+00:00,2026-01-23 05:00:00+00:00,82.035,80.255,0.4775,-0.171455,no_slot,3,263.365,8.495,82.035,1.78
XLI_MeanReversion_D1_159,XLI,MeanReversion_D1,2026-01-21 05:00:00+00:00,2026-01-27 05:00:00+00:00,164.66,163.19,0.2721,0.421265,no_slot,3,610.725,16.6,164.66,1.47
VTV_MeanReversion_D1_159,VTV,MeanReversion_D1,2026-01-21 05:00:00+00:00,2026-01-27 05:00:00+00:00,197.045,195.375,0.7036,0.420975,no_slot,3,610.725,16.6,197.045,1.67
XME_PrevDayBreakout_D1_159,XME,PrevDayBreakout_D1,2026-01-21 05:00:00+00:00,2026-01-27 05:00:00+00:00,128.68,121.435,-0.0414,0.395205,no_slot,3,610.725,16.6,128.68,7.245
IEMG_MeanReversion_D1_159,IEMG,MeanReversion_D1,2026-01-21 05:00:00+00:00,2026-01-26 05:00:00+00:00,71.095,70.275,2.0,0.36921,no_slot,3,610.725,16.6,71.095,0.82
QQQ_MeanReversion_D1_159,QQQ,MeanReversion_D1,2026-01-21 05:00:00+00:00,2026-01-21 05:00:00+00:00,609.32,607.05,2.0,0.332025,no_slot,3,610.725,16.6,609.32,2.27
IWD_MeanReversion_D1_159,IWD,MeanReversion_D1,2026-01-21 05:00:00+00:00,2026-01-21 05:00:00+00:00,216.92,215.57,2.0,0.330035,no_slot,3,610.725,16.6,216.92,1.35
XME_TwoDayBreakout_D1_159,XME,TwoDayBreakout_D1,2026-01-21 05:00:00+00:00,2026-01-27 05:00:00+00:00,128.68,121.435,-0.0414,0.30652,no_slot,3,610.725,16.6,128.68,7.245
EEM_MeanReversion_D1_159,EEM,MeanReversion_D1,2026-01-21 05:00:00+00:00,2026-01-27 05:00:00+00:00,58.0,57.24,2.0,0.19324,no_slot,3,610.725,16.6,58.0,0.76
