signal_id,symbol,setup_name,entry_ts,exit_ts,entry_price,stop_price,r_multiple,rank_score,skip_reason,open_slots,open_exposure_usd,open_risk_usd,entry_notional_usd,risk_to_stop_usd
IWM_PrevDayBreakout_D1_57,IWM,PrevDayBreakout_D1,2025-09-05 04:00:00+00:00,2025-09-11 04:00:00+00:00,237.755,232.48,0.5716,0.019724,no_slot,1,66.34,1.85,237.755,5.275
IEMG_MeanReversion_D1_57,IEMG,MeanReversion_D1,2025-09-05 04:00:00+00:00,2025-09-11 04:00:00+00:00,62.91,61.685,1.551,-0.10429,no_slot,1,66.34,1.85,62.91,1.225
SMH_PrevDayBreakout_D1_57,SMH,PrevDayBreakout_D1,2025-09-05 04:00:00+00:00,2025-09-11 04:00:00+00:00,294.91,283.81,0.8153,-0.23045,no_slot,1,66.34,1.85,294.91,11.1
EEM_MeanReversion_D1_57,EEM,MeanReversion_D1,2025-09-05 04:00:00+00:00,2025-09-11 04:00:00+00:00,50.54,49.54,1.73,-0.267537,no_slot,1,66.34,1.85,50.54,1.0
SMH_TwoDayBreakout_D1_57,SMH,TwoDayBreakout_D1,2025-09-05 04:00:00+00:00,2025-09-11 04:00:00+00:00,294.91,281.83,0.6919,-0.320018,no_slot,1,66.34,1.85,294.91,13.08
EEM_TwoDayBreakout_D1_58,EEM,TwoDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,50.72,49.54,1.3093,0.574816,no_slot,1,66.34,1.85,50.72,1.18
EEM_PrevDayBreakout_D1_58,EEM,PrevDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,50.72,49.54,1.3093,0.5523,no_slot,1,66.34,1.85,50.72,1.18
IEMG_TwoDayBreakout_D1_58,IEMG,TwoDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,63.15,61.685,1.1126,0.551789,no_slot,1,66.34,1.85,63.15,1.465
IEMG_PrevDayBreakout_D1_58,IEMG,PrevDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,63.15,61.685,1.1126,0.497155,no_slot,1,66.34,1.85,63.15,1.465
XME_PrevDayBreakout_D1_58,XME,PrevDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,84.365,80.835,0.3442,0.427385,no_slot,1,66.34,1.85,84.365,3.53
XME_TwoDayBreakout_D1_58,XME,TwoDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,84.365,80.835,0.3442,0.184463,no_slot,1,66.34,1.85,84.365,3.53
IWM_PrevDayBreakout_D1_58,IWM,PrevDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,238.51,233.68,-0.0352,0.019724,no_slot,1,66.34,1.85,238.51,4.83
XBI_TwoDayBreakout_D1_58,XBI,TwoDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,94.98,92.49,-0.3494,-0.00438,no_slot,1,66.34,1.85,94.98,2.49
XLV_PrevDayBreakout_D1_58,XLV,PrevDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,137.465,136.08,0.4801,-0.065927,no_slot,1,66.34,1.85,137.465,1.385
SMH_PrevDayBreakout_D1_58,SMH,PrevDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,295.135,284.33,0.8547,-0.23045,no_slot,1,66.34,1.85,295.135,10.805
SMH_TwoDayBreakout_D1_58,SMH,TwoDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,295.135,283.81,0.8155,-0.320018,no_slot,1,66.34,1.85,295.135,11.325
EEM_TwoDayBreakout_D1_59,EEM,TwoDayBreakout_D1,2025-09-09 04:00:00+00:00,2025-09-15 04:00:00+00:00,51.11,49.54,0.9841,0.574816,no_slot,1,66.34,1.85,51.11,1.57
EEM_PrevDayBreakout_D1_59,EEM,PrevDayBreakout_D1,2025-09-09 04:00:00+00:00,2025-09-15 04:00:00+00:00,51.11,50.18,1.6613,0.5523,no_slot,1,66.34,1.85,51.11,0.93
IEMG_TwoDayBreakout_D1_59,IEMG,TwoDayBreakout_D1,2025-09-09 04:00:00+00:00,2025-09-15 04:00:00+00:00,63.535,61.685,0.9243,0.551789,no_slot,1,66.34,1.85,63.535,1.85
IEMG_PrevDayBreakout_D1_59,IEMG,PrevDayBreakout_D1,2025-09-09 04:00:00+00:00,2025-09-15 04:00:00+00:00,63.535,62.47,1.6056,0.497155,no_slot,1,66.34,1.85,63.535,1.065
XME_PrevDayBreakout_D1_59,XME,PrevDayBreakout_D1,2025-09-09 04:00:00+00:00,2025-09-15 04:00:00+00:00,84.22,81.63,1.8649,0.427385,no_slot,1,66.34,1.85,84.22,2.59
XAR_TwoDayBreakout_D1_59,XAR,TwoDayBreakout_D1,2025-09-09 04:00:00+00:00,2025-09-15 04:00:00+00:00,217.455,212.59,1.2857,0.416,no_slot,1,66.34,1.85,217.455,4.865
XME_TwoDayBreakout_D1_59,XME,TwoDayBreakout_D1,2025-09-09 04:00:00+00:00,2025-09-15 04:00:00+00:00,84.22,80.835,1.4269,0.184463,no_slot,1,66.34,1.85,84.22,3.385
SMH_PrevDayBreakout_D1_59,SMH,PrevDayBreakout_D1,2025-09-09 04:00:00+00:00,2025-09-15 04:00:00+00:00,297.24,289.275,1.248,-0.23045,no_slot,1,66.34,1.85,297.24,7.965
SMH_TwoDayBreakout_D1_59,SMH,TwoDayBreakout_D1,2025-09-09 04:00:00+00:00,2025-09-15 04:00:00+00:00,297.24,284.33,0.7699,-0.320018,no_slot,1,66.34,1.85,297.24,12.91
EEM_TwoDayBreakout_D1_60,EEM,TwoDayBreakout_D1,2025-09-10 04:00:00+00:00,2025-09-16 04:00:00+00:00,51.6,50.18,1.007,0.574816,no_slot,1,66.34,1.85,51.6,1.42
EEM_PrevDayBreakout_D1_60,EEM,PrevDayBreakout_D1,2025-09-10 04:00:00+00:00,2025-09-16 04:00:00+00:00,51.6,50.63,1.4742,0.5523,no_slot,1,66.34,1.85,51.6,0.97
IEMG_TwoDayBreakout_D1_60,IEMG,TwoDayBreakout_D1,2025-09-10 04:00:00+00:00,2025-09-16 04:00:00+00:00,64.03,62.47,1.0897,0.551789,no_slot,1,66.34,1.85,64.03,1.56
IEMG_PrevDayBreakout_D1_60,IEMG,PrevDayBreakout_D1,2025-09-10 04:00:00+00:00,2025-09-16 04:00:00+00:00,64.03,63.0,1.6505,0.497155,no_slot,1,66.34,1.85,64.03,1.03
XLV_PrevDayBreakout_D1_60,XLV,PrevDayBreakout_D1,2025-09-10 04:00:00+00:00,2025-09-16 04:00:00+00:00,138.39,136.39,-0.73,-0.0021,no_slot,1,66.34,1.85,138.39,2.0
SMH_PrevDayBreakout_D1_60,SMH,PrevDayBreakout_D1,2025-09-10 04:00:00+00:00,2025-09-16 04:00:00+00:00,300.59,295.01,1.1828,-0.23045,no_slot,1,66.34,1.85,300.59,5.58
SMH_TwoDayBreakout_D1_60,SMH,TwoDayBreakout_D1,2025-09-10 04:00:00+00:00,2025-09-16 04:00:00+00:00,300.59,289.275,0.5833,-0.320018,no_slot,1,66.34,1.85,300.59,11.315
EEM_PrevDayBreakout_D1_61,EEM,PrevDayBreakout_D1,2025-09-11 04:00:00+00:00,2025-09-17 04:00:00+00:00,51.895,51.1,2.0,0.5523,no_slot,1,51.895,1.265,51.895,0.795
IEMG_TwoDayBreakout_D1_61,IEMG,TwoDayBreakout_D1,2025-09-11 04:00:00+00:00,2025-09-17 04:00:00+00:00,64.39,63.0,1.1439,0.551789,no_slot,1,51.895,1.265,64.39,1.39
IEMG_PrevDayBreakout_D1_61,IEMG,PrevDayBreakout_D1,2025-09-11 04:00:00+00:00,2025-09-17 04:00:00+00:00,64.39,63.52,2.0,0.497155,no_slot,1,51.895,1.265,64.39,0.87
XME_PrevDayBreakout_D1_61,XME,PrevDayBreakout_D1,2025-09-11 04:00:00+00:00,2025-09-15 04:00:00+00:00,84.44,83.15,2.0,0.427385,no_slot,1,51.895,1.265,84.44,1.29
XLV_MeanReversion_D1_61,XLV,MeanReversion_D1,2025-09-11 04:00:00+00:00,2025-09-15 04:00:00+00:00,138.055,136.805,-1.0,0.342162,no_slot,1,51.895,1.265,138.055,1.25
XME_TwoDayBreakout_D1_61,XME,TwoDayBreakout_D1,2025-09-11 04:00:00+00:00,2025-09-15 04:00:00+00:00,84.44,83.15,2.0,0.184463,no_slot,1,51.895,1.265,84.44,1.29
XLU_PrevDayBreakout_D1_61,XLU,PrevDayBreakout_D1,2025-09-11 04:00:00+00:00,2025-09-17 04:00:00+00:00,84.48,82.48,-0.055,0.093937,no_slot,1,51.895,1.265,84.48,2.0
SMH_PrevDayBreakout_D1_61,SMH,PrevDayBreakout_D1,2025-09-11 04:00:00+00:00,2025-09-17 04:00:00+00:00,303.71,295.23,0.1722,-0.23045,no_slot,1,51.895,1.265,303.71,8.48
SMH_TwoDayBreakout_D1_61,SMH,TwoDayBreakout_D1,2025-09-11 04:00:00+00:00,2025-09-17 04:00:00+00:00,303.71,295.01,0.1678,-0.320018,no_slot,1,51.895,1.265,303.71,8.7
EEM_TwoDayBreakout_D1_62,EEM,TwoDayBreakout_D1,2025-09-12 04:00:00+00:00,2025-09-18 04:00:00+00:00,52.33,51.1,0.6382,0.574816,no_slot,1,51.895,1.265,52.33,1.23
EEM_PrevDayBreakout_D1_62,EEM,PrevDayBreakout_D1,2025-09-12 04:00:00+00:00,2025-09-18 04:00:00+00:00,52.33,51.505,0.9515,0.5523,no_slot,1,51.895,1.265,52.33,0.825
IEMG_TwoDayBreakout_D1_62,IEMG,TwoDayBreakout_D1,2025-09-12 04:00:00+00:00,2025-09-18 04:00:00+00:00,64.82,63.52,0.7654,0.551789,no_slot,1,51.895,1.265,64.82,1.3
