signal_id,symbol,setup_name,signal_ts,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,outcome,r_multiple,qty,entry_notional_usd,risk_to_stop_usd,rank_score
IEMG_PrevDayBreakout_D1_62,IEMG,PrevDayBreakout_D1,2025-08-22T00:00:00-04:00,2025-08-25 04:00:00+00:00,62.805,61.66,65.095,2025-08-29 04:00:00+00:00,62.085,time stop loss,loss,-0.6288,0.25,15.7012,0.2863,0.62218
EEM_PrevDayBreakout_D1_62,EEM,PrevDayBreakout_D1,2025-08-22T00:00:00-04:00,2025-08-25 04:00:00+00:00,50.545,49.54,52.555,2025-08-29 04:00:00+00:00,49.85,time stop loss,loss,-0.6915,0.25,12.6363,0.2513,0.480905
KRE_PrevDayBreakout_D1_64,KRE,PrevDayBreakout_D1,2025-08-26T00:00:00-04:00,2025-08-27 04:00:00+00:00,64.89,64.4,65.87,2025-08-27 04:00:00+00:00,65.87,TP hit,win,2.0,0.25,16.2225,0.1225,0.16059
KRE_PrevDayBreakout_D1_65,KRE,PrevDayBreakout_D1,2025-08-27T00:00:00-04:00,2025-08-28 04:00:00+00:00,66.02,64.325,69.41,2025-09-02 04:00:00+00:00,64.325,SL hit,loss,-1.0,0.25,16.505,0.4237,0.26657
IEMG_PrevDayBreakout_D1_66,IEMG,PrevDayBreakout_D1,2025-08-28T00:00:00-04:00,2025-08-29 04:00:00+00:00,62.02,61.75,62.56,2025-09-02 04:00:00+00:00,61.75,SL hit,loss,-1.0,0.25,15.505,0.0675,0.62218
EEM_PrevDayBreakout_D1_66,EEM,PrevDayBreakout_D1,2025-08-28T00:00:00-04:00,2025-08-29 04:00:00+00:00,49.81,49.595,50.24,2025-09-02 04:00:00+00:00,49.595,SL hit,loss,-1.0,0.25,12.4525,0.0538,0.480905
QQQ_MeanReversion_D1_68,QQQ,MeanReversion_D1,2025-09-02T00:00:00-04:00,2025-09-03 04:00:00+00:00,569.25,559.54,588.67,2025-09-09 04:00:00+00:00,580.48,time stop win,win,1.1565,0.25,142.3125,2.4275,0.361145
IEMG_PrevDayBreakout_D1_69,IEMG,PrevDayBreakout_D1,2025-09-03T00:00:00-04:00,2025-09-04 04:00:00+00:00,61.855,61.405,62.755,2025-09-05 04:00:00+00:00,62.755,TP hit,win,2.0,0.25,15.4637,0.1125,0.497155
EEM_PrevDayBreakout_D1_69,EEM,PrevDayBreakout_D1,2025-09-03T00:00:00-04:00,2025-09-04 04:00:00+00:00,49.69,49.35,50.37,2025-09-05 04:00:00+00:00,50.37,TP hit,win,2.0,0.25,12.4225,0.085,0.46523
KRE_PrevDayBreakout_D1_70,KRE,PrevDayBreakout_D1,2025-09-04T00:00:00-04:00,2025-09-05 04:00:00+00:00,66.34,64.49,70.04,2025-09-11 04:00:00+00:00,65.19,time stop loss,loss,-0.6216,0.25,16.585,0.4625,0.23486
IEMG_MeanReversion_D1_70,IEMG,MeanReversion_D1,2025-09-04T00:00:00-04:00,2025-09-05 04:00:00+00:00,62.91,61.685,65.36,2025-09-11 04:00:00+00:00,64.81,time stop win,win,1.551,0.25,15.7275,0.3062,-0.003575
EEM_PrevDayBreakout_D1_72,EEM,PrevDayBreakout_D1,2025-09-08T00:00:00-04:00,2025-09-09 04:00:00+00:00,51.11,50.18,52.97,2025-09-15 04:00:00+00:00,52.655,time stop win,win,1.6613,0.25,12.7775,0.2325,0.5523
EEM_PrevDayBreakout_D1_74,EEM,PrevDayBreakout_D1,2025-09-10T00:00:00-04:00,2025-09-11 04:00:00+00:00,51.895,51.1,53.485,2025-09-17 04:00:00+00:00,53.485,TP hit,win,2.0,0.25,12.9738,0.1988,0.5523
IEMG_PrevDayBreakout_D1_74,IEMG,PrevDayBreakout_D1,2025-09-10T00:00:00-04:00,2025-09-11 04:00:00+00:00,64.39,63.52,66.13,2025-09-17 04:00:00+00:00,66.13,TP hit,win,2.0,0.25,16.0975,0.2175,0.497155
EEM_TwoDayBreakout_D1_77,EEM,TwoDayBreakout_D1,2025-09-15T00:00:00-04:00,2025-09-16 04:00:00+00:00,52.88,51.89,54.86,2025-09-22 04:00:00+00:00,53.25,time stop win,win,0.3737,0.25,13.22,0.2475,0.647815
IEMG_PrevDayBreakout_D1_78,IEMG,PrevDayBreakout_D1,2025-09-16T00:00:00-04:00,2025-09-17 04:00:00+00:00,66.03,65.08,67.93,2025-09-23 04:00:00+00:00,65.98,time stop loss,loss,-0.0526,0.25,16.5075,0.2375,0.71559
