signal_id,symbol,setup_name,entry_ts,exit_ts,entry_price,stop_price,r_multiple,rank_score,skip_reason,open_slots,open_exposure_usd,open_risk_usd,entry_notional_usd,risk_to_stop_usd
TSLA_TwoDayBreakout_D1_93,TSLA,TwoDayBreakout_D1,2025-10-21 04:00:00+00:00,2025-10-23 04:00:00+00:00,445.65,421.47,-1.0,0.12671,risk_cap,2,81.32,7.02,445.65,24.18
TQQQ_PrevDayBreakout_D1_93,TQQQ,PrevDayBreakout_D1,2025-10-21 04:00:00+00:00,2025-10-27 04:00:00+00:00,107.86,100.14,1.114,0.05213,no_slot,3,123.14,10.5,107.86,7.72
TSLA_PrevDayBreakout_D1_93,TSLA,PrevDayBreakout_D1,2025-10-21 04:00:00+00:00,2025-10-23 04:00:00+00:00,445.65,423.84,-1.0,0.02536,no_slot,3,123.14,10.5,445.65,21.81
TQQQ_TwoDayBreakout_D1_93,TQQQ,TwoDayBreakout_D1,2025-10-21 04:00:00+00:00,2025-10-27 04:00:00+00:00,107.86,99.805,1.0677,-0.017145,no_slot,3,123.14,10.5,107.86,8.055
UVXY_MeanReversion_D1_93,UVXY,MeanReversion_D1,2025-10-21 04:00:00+00:00,2025-10-21 04:00:00+00:00,10.825,10.61,-1.0,-0.7,no_slot,3,123.14,10.5,10.825,0.215
TSLA_PrevDayBreakout_D1_96,TSLA,PrevDayBreakout_D1,2025-10-24 04:00:00+00:00,2025-10-30 04:00:00+00:00,447.24,429.13,-0.3965,-0.160905,risk_cap,1,43.425,7.455,447.24,18.11
SOXL_TwoDayBreakout_D1_97,SOXL,TwoDayBreakout_D1,2025-10-27 04:00:00+00:00,2025-10-31 04:00:00+00:00,45.535,35.97,0.2295,0.13374,risk_cap,2,88.96,15.28,45.535,9.565
TQQQ_PrevDayBreakout_D1_97,TQQQ,PrevDayBreakout_D1,2025-10-27 04:00:00+00:00,2025-10-31 04:00:00+00:00,114.51,104.11,0.2221,0.05213,risk_cap,2,88.96,15.28,114.51,10.4
TQQQ_TwoDayBreakout_D1_97,TQQQ,TwoDayBreakout_D1,2025-10-27 04:00:00+00:00,2025-10-31 04:00:00+00:00,114.51,101.75,0.181,-0.017145,risk_cap,2,88.96,15.28,114.51,12.76
TQQQ_PrevDayBreakout_D1_98,TQQQ,PrevDayBreakout_D1,2025-10-28 04:00:00+00:00,2025-11-03 05:00:00+00:00,117.645,109.56,0.0847,0.15783,no_slot,3,135.395,18.755,117.645,8.085
SOXL_TwoDayBreakout_D1_98,SOXL,TwoDayBreakout_D1,2025-10-28 04:00:00+00:00,2025-11-03 05:00:00+00:00,46.435,37.71,0.2436,0.13374,no_slot,3,135.395,18.755,46.435,8.725
TSLA_TwoDayBreakout_D1_98,TSLA,TwoDayBreakout_D1,2025-10-28 04:00:00+00:00,2025-11-03 05:00:00+00:00,454.71,414.0,0.3321,0.03569,no_slot,3,135.395,18.755,454.71,40.71
TQQQ_TwoDayBreakout_D1_98,TQQQ,TwoDayBreakout_D1,2025-10-28 04:00:00+00:00,2025-11-03 05:00:00+00:00,117.645,104.11,0.0506,-0.00982,no_slot,3,135.395,18.755,117.645,13.535
